time,underlyingApy,impliedApy,volume
Fri Jul 19 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.0974,0
Fri Jul 19 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.0976,1957.6942
Fri Jul 19 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.0974,2591.6167
Fri Jul 19 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.0972,2639.3312
Fri Jul 19 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.0971,1034.5305
Fri Jul 19 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.0963,12320.7446
Fri Jul 19 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.0964,819.3158
Fri Jul 19 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.0951,20341.4118
Fri Jul 19 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.0951,0
Fri Jul 19 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.0977,40744.2637
Sat Jul 20 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.0977,0
Sat Jul 20 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.0976,689.002
Sat Jul 20 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.0976,87.1243
Sat Jul 20 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.0972,6224.2685
Sat Jul 20 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.0972,0
Sat Jul 20 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.0972,0
Sat Jul 20 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.0974,2802.5039
Sat Jul 20 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.0973,1470.0337
Sat Jul 20 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.0972,1294.7638
Sat Jul 20 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.0972,0
Sat Jul 20 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.0971,2676.3486
Sat Jul 20 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.0967,5153.6687
Sat Jul 20 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.1033,106168.3671
Sat Jul 20 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.1033,0
Sat Jul 20 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.1031,3518.7167
Sat Jul 20 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.1018,20835.8731
Sat Jul 20 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.1012,10005.0888
Sat Jul 20 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.1113,188741.9593
Sat Jul 20 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.1194,150556.9875
Sat Jul 20 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.1165,52545.1997
Sat Jul 20 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.1165,4.7749
Sat Jul 20 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.1192,49837.6921
Sat Jul 20 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.1192,334.6805
Sat Jul 20 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.1192,3.196
Sun Jul 21 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.1192,0
Sun Jul 21 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.119,3419.7061
Sun Jul 21 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.1253,118394.7921
Sun Jul 21 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.1503,497940.3227
Sun Jul 21 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.1496,14195.8234
Sun Jul 21 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.148,32606.3369
Sun Jul 21 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.1479,2300.8782
Sun Jul 21 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.1479,8570.6487
Sun Jul 21 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.1478,2889.0374
Sun Jul 21 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.1478,0
Sun Jul 21 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.1474,10900.5151
Sun Jul 21 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.1397,214497.7211
Sun Jul 21 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.14,580409.4388
Sun Jul 21 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.1374,79489.2281
Sun Jul 21 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.1374,0
Sun Jul 21 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.1374,0
Sun Jul 21 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.1374,0
Sun Jul 21 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.1375,3193.3742
Sun Jul 21 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.1375,0
Sun Jul 21 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.1375,0
Sun Jul 21 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.1375,667.859
Sun Jul 21 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.1375,0
Sun Jul 21 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.1375,0
Sun Jul 21 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.1375,0
Mon Jul 22 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.1375,0
Mon Jul 22 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.1375,0
Mon Jul 22 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.1375,0
Mon Jul 22 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.1375,0
Mon Jul 22 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.1374,2571.5035
Mon Jul 22 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.1374,0
Mon Jul 22 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.1374,0
Mon Jul 22 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.1374,95.538
Mon Jul 22 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.1392,62413.6158
Mon Jul 22 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.1395,8104.185
Mon Jul 22 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.1419,79581.059
Mon Jul 22 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.1419,0
Mon Jul 22 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.1419,0
Mon Jul 22 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.1404,48508.0262
Mon Jul 22 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.1404,0
Mon Jul 22 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.1404,0
Mon Jul 22 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.1404,0
Mon Jul 22 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.1404,0
Mon Jul 22 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.1391,43425.4831
Mon Jul 22 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.1391,0
Mon Jul 22 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.1391,0
Mon Jul 22 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.1391,0
Mon Jul 22 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.1391,0
Mon Jul 22 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.1391,0
Tue Jul 23 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,97824.2057
Tue Jul 23 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,4.25
Tue Jul 23 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,993.7378
Tue Jul 23 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,4.7942
Tue Jul 23 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.1419,7618.0414
Tue Jul 23 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,8034.9333
Tue Jul 23 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Tue Jul 23 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Wed Jul 24 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Wed Jul 24 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Wed Jul 24 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.1421,0
Wed Jul 24 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.1423,6178.656
Wed Jul 24 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.1423,0
Wed Jul 24 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.1422,3056.3285
Wed Jul 24 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.1422,23515.7925
Wed Jul 24 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.1422,0
Wed Jul 24 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.1422,2282.5501
Wed Jul 24 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.1422,2574.2321
Wed Jul 24 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.1422,23276.0349
Wed Jul 24 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.1428,3.8374
